,molecular_weight,logp,h_bond_donors,h_bond_acceptors,rotatable_bonds,polar_surface_area,compound_clogp,protein_length,protein_pi,hydrophobicity,binding_site_size,mw_ratio,logp_pi_interaction,active
25,461.0922589709866,3.7757743171305433,3.0,6.0,6.0,50.32136834179994,5.588546901570279,718.0,5.1600967650655605,0.6083627482663752,19.195742387754528,0.6421897757256081,19.483360839442938,0.0
26,334.90064225776973,6.200766772266281,4.0,7.0,6.0,80.02647043846157,2.251235402148583,211.0,8.094393685745109,0.6880162041161751,13.784544375591157,1.5872068353448805,50.191447408210266,1.0
27,487.5698018345672,5.358419529409156,2.0,2.0,8.0,48.04030905332596,3.870615362329308,209.0,4.891853597686778,0.7548724541486701,16.08079499288101,2.332869865237164,26.21260385285527,1.0
28,389.9361310081195,3.8144891229119375,1.0,9.0,10.0,72.79127350620566,2.6967993324510435,356.0,7.255240283121381,0.6954897743202215,13.29056339499098,1.0953262106969648,27.67503514407904,0.0
29,420.8306250206723,2.7625457215519287,4.0,5.0,6.0,59.722475983177695,2.1773347355682544,1211.0,4.583127266952362,0.6247394012762661,13.208681102791758,0.3475067093482017,12.66109862264723,0.0
30,389.8293387770603,4.710683894955966,2.0,5.0,6.0,70.40473844968002,0.1359261983383288,924.0,7.6014479637741506,0.6796650761657868,16.02567978441836,0.4218932237846973,35.80801850129671,1.0
31,635.2278184508938,2.039680700443297,1.0,3.0,4.0,113.18776735883024,2.242282102187629,340.0,7.712721023460283,0.7882239063622635,15.724108701939862,1.868317113090864,15.73148821945521,0.0
32,448.6502775262066,4.214536654034329,2.0,6.0,11.0,50.758213120849504,4.07810271581851,838.0,4.204866988173839,0.7283975941015451,16.665209518583094,0.5353821927520365,17.721566046997577,0.0
33,344.22890710441,4.25820523874994,2.0,6.0,4.0,87.49002733866806,0.7412039837284738,336.0,7.039202063225522,0.5336932845727957,15.228476248873347,1.024490794953601,29.974367102246305,0.0
34,532.2544912103189,5.09031486124832,2.0,4.0,6.0,50.38005367221866,5.317170785488226,890.0,6.939804377299826,0.7086683814212422,16.395428451897462,0.5980387541688976,35.325789355925444,1.0
35,327.9156350028978,7.639490058366617,1.0,6.0,3.0,46.626738540631024,3.291766056161156,642.0,7.343659165623231,0.6954157905191857,19.996556916214107,0.5107720171384701,56.10181118781156,1.0
36,470.8863595004755,4.088623950768151,0.0,8.0,9.0,89.28229703295517,1.4734505022979856,1490.0,6.938288330021982,0.766411352371157,18.17973121591673,0.3160311137587084,28.36805184346303,1.0
37,254.03298761202245,2.736554561438752,3.0,4.0,3.0,96.87340830684325,3.074364724018704,875.0,5.345221168651733,0.6532819512929802,16.015145096233464,0.2903234144137399,14.627489370972876,0.0
38,317.1813951101569,3.4616385317120084,4.0,6.0,8.0,99.72578015825547,3.624125101468705,476.0,6.239320439036155,0.645324710135914,16.514720995010013,0.6663474687188171,21.59827204346584,0.0
39,469.68612358691234,0.8463861426663226,6.0,4.0,14.0,107.77409412142649,2.2133414950441392,1132.0,8.497575843720764,0.5131835185543058,14.103293959487392,0.4149170703064597,7.192230440381339,0.0
40,523.8466579995411,2.4579303033664126,4.0,9.0,5.0,75.56803809280503,2.051254285401372,1316.0,5.170623828860512,0.5805405593008712,14.522432726586214,0.3980597705163686,12.70903299626472,0.0
41,467.1368281189971,2.886076342830344,2.0,5.0,5.0,86.87420316653024,5.169003776356076,840.0,6.887429550021407,0.7707945569752295,16.477382792014396,0.5561152715702347,19.877647487227424,0.0
42,438.4351717611759,2.713867403098112,1.0,7.0,7.0,70.36618314791394,2.3921391561695624,1359.0,7.88150464874606,0.669795648669918,15.262950674147575,0.3226160204276497,21.38935855359816,0.0
43,419.8896304410711,3.728532308050583,4.0,2.0,5.0,112.32349906274588,2.62764632598954,310.0,5.311096629367226,0.6400212186573023,17.379056028694556,1.3544826788421649,19.802595373774253,0.0
44,302.1478009632573,2.2663701014266997,2.0,4.0,5.0,57.217084412247125,4.388055374680672,1267.0,4.799856023461024,0.7795623782592556,18.80121901033808,0.2384749810286166,10.878250182724916,0.0
45,378.0155791605291,5.181546000986707,3.0,4.0,4.0,92.52028969857818,2.7125741123091407,1090.0,4.9806771996186505,0.7589602467345986,14.694702117018709,0.3468032836335129,25.80760802588969,1.0
46,403.93612290402126,3.5003105973772954,2.0,7.0,11.0,53.36945848224372,3.7174335207133664,410.0,6.973965633891679,0.576425444637199,8.972350382648989,0.9852100558634664,24.411045814056116,0.0
47,555.7122226218916,3.4860495182920785,3.0,3.0,5.0,82.74977341426965,2.233845850305737,542.0,4.970475472409968,0.7700996333626334,21.102566777371838,1.0252993037304272,17.32732362627736,0.0
48,484.3618289568461,3.4794799846631013,0.0,4.0,10.0,39.839103588284175,1.962729501255248,560.0,6.337567951241509,0.4841418969320863,13.042516700786244,0.8649318374229396,19.064405259214748,0.0
49,273.69598446372663,3.7327860257884686,2.0,3.0,9.0,85.66486561360774,3.2570550210283784,610.0,8.145525675563864,0.6959544941900423,15.58548510929604,0.4486819417438141,30.405504414445964,1.0
50,482.40839693947953,4.737647397001452,2.0,3.0,8.0,129.3529204289984,1.6228127509364718,958.0,6.438430250709643,0.6841308397393867,17.18247686018092,0.5035578256153231,30.503012318049944,1.0
51,411.4917719583684,2.199304676433649,2.0,2.0,6.0,80.02647043846157,3.288563163067433,707.0,5.566624654207036,0.7649781912638456,19.22692061652925,0.5820251371405493,12.24270363394838,0.0
52,382.3077999694041,2.512825266387115,3.0,10.0,4.0,73.94150836852283,1.698754794173028,431.0,6.650491607256063,0.6881011676245506,20.41810262571038,0.8870250579336523,16.711523344608487,0.0
53,511.1676288840868,3.044410956835003,2.0,3.0,8.0,101.66757621827792,3.277105148605247,1003.0,6.417592575118009,0.625543980119699,13.90838058669762,0.5096387127458493,19.53778915219223,0.0
54,553.099952249595,1.4811936147901776,2.0,2.0,6.0,81.11512713820585,4.282045031500447,1393.0,7.043189166563891,0.6334437258949919,18.569069300828783,0.3970566778532627,10.432326821273788,0.0
55,543.1280119116199,2.271113210417753,3.0,6.0,6.0,110.55302647901776,0.4078573221148418,433.0,8.442973464582623,0.9193248986743284,15.593939740124592,1.2543372099575516,19.174948570620145,0.0
56,366.07824767773616,2.7856686896830114,5.0,4.0,10.0,89.83940434497934,2.306599941487298,719.0,6.976122630604371,0.6582640447981597,23.22961101063713,0.5091491622777972,19.43316638746368,0.0
57,419.07876241487855,4.811583771069092,3.0,6.0,5.0,101.88814374355869,0.4483413499541906,501.0,8.940539014119084,0.7097075691947554,18.30133417278012,0.8364845557183205,43.01815242494544,1.0
58,483.1263431403564,3.893841993502888,0.0,2.0,5.0,80.02647043846157,2.448011733512341,299.0,7.046362284173051,0.4478838240034479,14.467577734763053,1.6158071676934995,27.43742136354795,0.0
59,547.5545127122359,3.790384867051317,2.0,4.0,8.0,82.29888216574123,3.203493643962714,452.0,5.579202448750348,0.5672643101845318,12.620781548415312,1.2114037891863627,21.147324531958965,0.0
60,402.082576215471,4.776346943251959,3.0,9.0,4.0,52.30428142656482,2.391987895882148,507.0,9.24596359307432,0.7018768044631125,7.120230826458146,0.7930622805038876,44.16192994519943,1.0
61,431.4341023336183,3.4794799846631013,2.0,10.0,6.0,70.12649496377429,0.2308823705359124,993.0,6.35021837918574,0.4885477476478609,17.024027789640414,0.4344754303460406,20.917253043936896,0.0
62,339.3665025993972,4.085697274893335,3.0,5.0,10.0,90.80183651176948,3.878582826204136,1002.0,5.234129321730794,0.7049398833667251,18.02534627397226,0.3386891243506957,21.3850679062348,1.0
63,330.37933759193294,3.3451673706012555,2.0,2.0,6.0,74.25898433170619,1.0483210081871823,586.0,9.28847439635592,0.5774874645582264,17.236381333199873,0.5637872655152439,31.07150147335502,1.0
64,531.2525822394198,3.8980435240994415,0.0,3.0,4.0,60.395202255436445,3.8027474134625816,1346.0,5.620259736583424,0.5466148690044524,7.93975665789237,0.394689882793031,21.908017069945856,0.0
65,585.6240028570824,2.625862013582627,2.0,7.0,11.0,111.3539865039276,1.9038520227952829,331.0,5.573132681556926,0.5771163746371774,11.225967030931605,1.7692568062147502,14.634277405156215,0.0
66,442.7989878419666,-0.1582257374146438,1.0,6.0,5.0,105.18049993351435,1.755595024738495,1459.0,5.83823539034671,0.8027538858144362,16.44247043369036,0.3034948511596755,-0.9237590998378792,0.0
67,550.3532897892024,3.298581256720544,2.0,4.0,9.0,45.70253950249529,2.8130119068133586,420.0,6.697551695986646,0.6833417921490279,20.35657120644237,1.3103649756885771,22.09241849029844,0.0
68,486.1636025047634,5.63412220414991,2.0,2.0,6.0,99.06166962985336,4.079490737424615,261.0,7.617033676938664,0.5589563622249075,14.833338591831891,1.862695795037408,42.91529856899776,1.0
69,385.4880245394876,4.889323103362388,4.0,7.0,5.0,84.25458597752043,5.146702595881134,1031.0,3.321450063574176,0.7275339852308108,18.27455476977505,0.373897210998533,16.23964253249769,0.0
70,486.1395605508414,4.948096226886756,0.0,6.0,10.0,85.89587302013382,2.3077893180666136,931.0,7.611800582373802,0.7329738344091872,11.896779529684508,0.5221692379708286,37.66392174145823,1.0
71,603.8036566465969,5.354196082709327,2.0,7.0,2.0,118.88865767890286,1.2376162693666832,602.0,5.8345584772044425,0.6118691899197359,15.621384097956971,1.0029961073863736,31.239370142986523,1.0
72,446.41739608900485,3.632986386442156,0.0,7.0,7.0,83.87238466081298,3.214985579450309,370.0,6.00452666820784,0.7459173625095324,14.176019607130488,1.2065335029432565,21.81436364262796,0.0
73,606.4643655814007,3.7959735611083936,0.0,3.0,2.0,97.85493513440956,1.1929597731831154,213.0,8.558230173105581,0.7506749635598235,18.56276842149272,2.847250542635684,32.4868154669889,0.0
74,188.0254895910256,2.5735221568484747,1.0,3.0,3.0,85.35094861803232,3.692495492628297,469.0,6.7559697918428,0.7351331967346733,13.380491007190852,0.4009072272729756,17.386637950306422,0.0
75,532.1902504375224,3.025890715959425,2.0,4.0,8.0,85.48815343757082,3.3322741926100283,1277.0,7.037241617438122,0.5826247966760943,20.03103805159482,0.4167503918852955,21.293924076169304,0.0
76,458.7047068238171,4.423656724656713,0.0,5.0,7.0,56.86660821592311,4.425722548982801,1354.0,6.441727862216524,0.5320948107224178,14.076862549140037,0.3387774791904114,28.49599277610264,0.0
77,420.0992649534133,5.305826655753224,1.0,2.0,9.0,141.347427380633,4.064239680563345,912.0,7.416371100658803,0.4807132675799037,11.7904110115435,0.4606351589401461,39.34997947483336,1.0
78,459.17607765355024,3.290830586478501,4.0,4.0,5.0,3.110430277012995,2.9674911092012106,1071.0,8.441612687545854,0.5844485360852452,11.891078046786246,0.4287358334767042,27.779917231380875,1.0
79,251.2431085399107,2.824716102722882,3.0,7.0,7.0,61.86073795880838,2.8374120904328795,828.0,3.5299216603123527,0.6132189041630365,13.132718602956423,0.3034337059660757,9.971026555234596,0.0
80,428.0328112162488,3.500791938284896,4.0,5.0,6.0,67.78117340568079,1.735283496929649,500.0,7.801541588883492,0.6213563913882328,16.11170198376815,0.8560656224324976,27.311573900557665,0.0
81,485.71125715117466,3.4794799846631013,2.0,6.0,7.0,102.71031977020294,1.7113322416281913,903.0,8.356439676650423,0.645279647924846,13.170060074876632,0.5378862205439365,36.78346076420838,1.0
82,597.7894044741516,1.3342177757996874,2.0,4.0,8.0,44.72567161787079,2.7504775430864026,626.0,7.101275897480711,0.8232988549210098,12.538567873047084,0.9549351509171752,9.474648533276644,0.0
83,398.1729781726353,0.0557285702941428,2.0,9.0,6.0,75.61024408263594,1.5073695605180495,315.0,5.6871650927541815,0.6160422826768427,17.66942415460322,1.2640412005480486,0.3169375796459465,0.0
84,369.1506397106812,2.6741947257626246,1.0,2.0,7.0,99.67220034444142,2.478623508731518,435.0,5.117273062519788,0.6451225883410326,5.366344168684602,0.8486221602544396,13.68458463407757,0.0
85,399.8242956415463,1.6689313611287622,1.0,6.0,9.0,49.5531857862546,2.235361265156466,212.0,9.334214824295914,0.4682408161050425,13.71035509069305,1.8859636586865391,15.57816385178045,0.0
86,541.5402117702074,2.737789703529033,1.0,4.0,7.0,76.5760133449528,3.5110676858843863,1441.0,5.414019576052563,0.8727971464538041,10.997285556794573,0.3758086133034055,14.82244705002133,0.0
87,482.8751109659685,3.278329521773793,1.0,3.0,3.0,75.79853339646496,2.7730875221014424,267.0,8.321169885267501,0.5184092599304889,12.394336684968536,1.8085210148538144,27.279536890567496,1.0
88,851.9850368082372,3.4794799846631013,3.0,6.0,4.0,65.05044337550169,3.99399414624693,942.0,6.968613589370926,0.5793145295510644,15.731249770767258,0.4214691928060468,19.652378029080456,0.0
89,501.3267433113356,5.678701301706118,2.0,7.0,9.0,80.9186309916816,2.437873267464296,1036.0,8.954996967217784,0.7195722046870165,14.384302064894865,0.4839061228873896,50.85275293451397,1.0
90,459.707754934804,3.99011714690348,2.0,8.0,8.0,69.36174823179742,1.39681308397986,590.0,6.118087802828161,0.6746192438218175,14.1133021065887,0.7791656863301764,24.411887048325685,1.0
91,546.8644990532889,3.9507115394162415,2.0,9.0,7.0,104.1906597148414,3.4588751468000023,1315.0,4.570902891659735,0.645324710135914,18.568526636892795,0.415866539204022,18.058318799631184,0.0
92,379.79469061226473,4.433310716065103,0.0,5.0,7.0,93.23437819791636,2.6511681217416205,303.0,6.502605016635131,0.7220013655727509,14.95914552076074,1.253447823802854,28.82806850258722,1.0
93,417.2337853402232,1.7917503233288463,1.0,4.0,8.0,75.39136489686322,2.4759153064991777,813.0,4.7162628345195,0.641871594876214,20.41817062082073,0.5132026879953544,8.450365458654135,0.0
94,410.7891846867842,5.058667681130403,4.0,3.0,5.0,81.64715286677078,2.293471277298381,972.0,9.712472637449116,0.7544083868844359,17.136575334002295,0.4226226179905187,49.13217143492721,1.0
95,303.64850518678816,3.3863535701968104,2.0,7.0,5.0,70.2732780815177,2.7861842730465165,503.0,7.255397868897051,0.7661307945868373,12.099870835403074,0.6036749606099168,24.56934247653786,0.0
96,479.6120277064576,4.505720925861819,4.0,4.0,3.0,113.4191752413743,2.4755495550395734,578.0,7.433756539225349,0.5839841238617862,20.80227591085456,0.8297785946478505,33.4944323965498,1.0
97,476.10552721798894,1.892214150439767,4.0,8.0,3.0,80.02647043846157,3.420177942436226,1398.0,7.434524339631266,0.7463029386164239,15.834316033473035,0.3405618935750993,14.067712157239145,0.0
98,450.5113456642461,1.1693618509759034,2.0,8.0,4.0,76.50089823917456,3.687922343883921,287.0,5.667692383252008,0.627773883730159,20.61524357771964,1.5697259430809969,6.627583256041597,0.0
99,426.5412866624853,4.726834487037543,1.0,1.0,5.0,90.96410188989408,2.355510065736405,829.0,6.341563408979534,0.6396522092414497,14.201713370901723,0.5145250743817676,29.975520623299825,1.0
100,308.4629257949585,4.064614289146275,3.0,5.0,9.0,127.2194945941243,5.199596321361235,824.0,6.632437557631726,0.6642933283028906,15.81669524222378,0.3743482109162118,26.958300468620333,0.0
101,407.9354677234641,2.146922668463734,3.0,4.0,7.0,62.86340920733349,2.1156051338338,1472.0,8.832666156103347,0.6119219127659248,16.29634249597522,0.2771300731817012,18.96305119351071,0.0
102,415.7285483473231,3.4794799846631013,1.0,3.0,5.0,102.1138751265928,2.8216201159860264,565.0,5.111489841701201,0.6065408852173988,14.49565867734684,0.73580274043774,11.222303437496954,0.0
103,369.7722730778381,5.188152176622154,1.0,2.0,8.0,90.35588771588922,0.8532088900982044,1312.0,5.625699332294241,0.7484720848248692,18.815759986760657,0.2818386227727424,29.186984235864163,1.0
104,433.8714288333991,1.7158821606990082,4.0,8.0,7.0,74.59665606655899,2.6746344779326447,1076.0,6.064482672528781,0.4971061094649917,20.79774602551293,0.4032262349752779,10.40593763166038,0.0
105,490.4050856814538,5.964009429883945,1.0,8.0,5.0,61.7593606443871,2.555721532892344,931.0,5.691624009067231,0.5438373054540813,8.119721164150494,0.5267508976170289,33.94489926143083,1.0
106,638.618590121053,2.149068898028197,4.0,3.0,6.0,101.47929431684442,2.7404613991278133,1198.0,4.749288254578939,0.7174733983110492,17.44445512497453,0.5330706094499608,10.20654767568622,0.0
107,467.4577812831839,4.457587888412575,0.0,4.0,5.0,87.26962480310102,3.972365391866705,655.0,3.2543545754900896,0.6427100540840844,12.316488570446444,0.7136760019590594,14.50657154030467,0.0
108,475.7550390722764,3.007072286376523,3.0,12.0,6.0,116.09501786099035,4.815306556268509,614.0,4.30778664119452,0.7491512652022784,7.221574638390678,0.7748453405085935,12.953825824359049,0.0
109,442.55540842338326,4.404781146623515,3.0,3.0,4.0,109.1992380568368,4.129657089891887,654.0,7.818835919097788,0.6857932278123458,16.55105476939258,0.6766902269470692,34.44026104498468,1.0
110,258.1228784700959,2.6838289968287112,3.0,3.0,5.0,87.51120709814994,2.6767574441141195,710.0,6.490137318824935,0.5166295340956348,16.557820492499637,0.3635533499578815,17.41841872966251,0.0
111,447.3486124550783,3.255810640891559,2.0,4.0,8.0,61.94972031050919,3.036154582995893,1398.0,7.502646699504883,0.6562834419277587,17.04038152518565,0.3199918544027741,24.42719695909793,0.0
112,456.0230209941026,3.5613787630935816,1.0,3.0,3.0,131.3576779000758,4.627756008652858,1134.0,5.800983684909966,0.7034547801089217,16.113083633710573,0.4021367028166689,20.6595001004907,0.0
113,696.3242112485286,1.996718816327791,0.0,4.0,3.0,64.51767697431578,1.5986456016489046,408.0,6.381997207689088,0.6734039658533321,17.625075669851025,1.7066769883542368,12.743053910344225,0.0
114,430.76390352188776,4.611236518130189,2.0,6.0,7.0,100.76380928702318,3.7418736463327305,570.0,8.43578900115066,0.603172582637255,13.190853595967267,0.7557261465296277,38.89941830134691,1.0
115,480.1547342333613,2.730179650292622,2.0,4.0,5.0,35.706366901933215,1.7343674916108005,1002.0,8.3632671267889,0.6226059679879798,15.790003167464755,0.4791963415502607,22.8332217195203,0.0
116,446.5288230294757,3.157100126989972,2.0,3.0,4.0,119.26653858461854,4.171736750661235,285.0,7.630366559110729,0.5939914844239245,17.094498805285706,1.5667678001034235,24.08983123274852,0.0
117,333.1321962380468,2.008475938087232,3.0,8.0,6.0,29.152701075770157,2.6393742053505864,846.0,6.7429013447485024,0.517480291839882,19.05886836767813,0.3937732816052562,13.542955103823404,0.0
118,564.2822814515021,-0.3435004881929657,3.0,2.0,6.0,72.16159087838273,1.744425747843251,1020.0,7.121563313059089,0.5037260435152264,15.1315364182564,0.5532179229916687,-2.446260474732912,0.0
119,525.1933032686774,3.2134583560997463,1.0,3.0,3.0,53.446096936831125,2.0107206409499545,1489.0,6.944765958374471,0.6890020956094369,14.35861330410747,0.3527154488036785,22.316716200095502,1.0
120,529.1031947043047,7.118923132419374,2.0,7.0,5.0,114.8877597054658,2.201239692644824,1443.0,6.299687847615059,0.5628541634471097,14.834283316447005,0.3666688805989637,44.84699354540805,1.0
121,359.0612545205261,4.676906431847035,1.0,3.0,3.0,61.44569517364877,3.943532682115229,494.0,6.014756228671523,0.7075598427452059,11.419220683661734,0.726844644778393,28.130452091865862,1.0
122,590.2794310936099,3.471109430398408,2.0,7.0,5.0,93.21995910401918,4.407338521904604,705.0,7.846841534361351,0.590493251254847,17.308872857163877,0.8372757887852623,27.2372456487636,0.0
123,309.8148937207719,3.1056637561875986,0.0,5.0,7.0,86.67400604473251,2.317694441532029,1386.0,4.945246941324637,0.5186851413285052,10.628049279604882,0.2235316693512063,15.358274191069505,0.0
124,508.6857093800271,3.533698839218069,1.0,2.0,6.0,43.87396573551037,1.753055673793581,1350.0,8.28482993269837,0.6092056364775452,16.172892309112086,0.3768042291703904,29.27609391629535,1.0
125,669.0455625809979,4.320678672762815,1.0,9.0,1.0,105.72429774922064,5.235748699103643,1026.0,6.169468631902623,0.8594374972418054,15.253722666778362,0.6520911915994131,26.656291540140845,1.0
126,350.9463674869312,1.7287807770367327,2.0,4.0,7.0,79.60045104440447,3.782815112994462,316.0,4.923135794362781,0.640438922081697,10.34708230374832,1.1105897705282632,8.511022524035841,0.0
127,393.3702270397228,5.171482542003308,1.0,3.0,8.0,117.69110019479314,1.869604518029333,848.0,5.845394170764066,0.645324710135914,10.518161694804611,0.4638799847166542,30.22935390523427,1.0
128,459.96513650876415,4.573071973161866,1.0,1.0,4.0,95.33737339288304,3.231400008559188,555.0,5.450710535490472,0.6668803809924078,12.438925581060714,0.828766011727503,24.926491583669584,0.0
129,399.65243458838006,4.577278588561901,2.0,2.0,4.0,60.99922728796096,2.305290314723823,975.0,5.80919077747538,0.5094801963833538,13.968174067514193,0.409899932911159,26.59028456260932,0.0
130,294.93365689338674,3.4794799846631013,4.0,6.0,8.0,74.97169049717326,1.2577932576457989,1222.0,5.787255777575402,0.7948963246023171,19.441437844954244,0.2413532380469613,24.06175210064377,1.0
131,456.85629748060273,3.529424986540985,0.0,10.0,3.0,74.25892496557567,2.4279419506817588,1445.0,5.739566274349732,0.6252178190176065,14.667794501013605,0.3161635276682372,20.25736862059789,0.0
132,343.7696286273895,4.50929185395023,1.0,6.0,4.0,99.44990613721016,1.1551982568327348,1373.0,6.1304515182321975,0.5189487435281306,16.639460807015748,0.2503784622195116,27.643995092201266,0.0
133,497.3592430635181,4.387721200612067,4.0,6.0,9.0,98.6299365893975,2.22334947074645,435.0,6.422272001526713,0.5987766491556665,18.79981613183432,1.1433545817552142,28.179139017196057,0.0
134,358.0575765766197,2.9689389335884644,2.0,2.0,8.0,63.1698787427684,2.335883820964202,1391.0,7.4166315622171615,0.6293755905025802,18.21950187345779,0.2574101916438674,22.019526201147567,0.0
135,604.993440501754,2.6395973406546487,1.0,4.0,10.0,103.67914338646338,2.1523299496091086,1141.0,6.206056841615481,0.7249479523501225,14.978820861388058,0.5302308856281805,16.381491135079813,0.0
136,371.67467076637627,3.65278444289298,1.0,5.0,8.0,90.16484782347044,3.893144803664144,268.0,6.8912249679531135,0.581923681938972,12.883424173359842,1.3868457864417023,25.17215935541481,1.0
137,417.79384837943246,5.823530227242781,3.0,8.0,5.0,96.73479549318702,3.285193271392409,466.0,6.509037574458245,0.9120345599983932,16.496563679083057,0.8965533227026448,37.905577065116624,1.0
138,531.351721736967,1.6413393865191486,1.0,5.0,8.0,92.94572636730229,2.03290185784184,1373.0,7.148696924591551,0.5562831017491393,12.94328454438954,0.3870005256642148,11.73343782462042,0.0
139,326.91356835660446,1.29871210137134,3.0,3.0,7.0,100.72548909677164,3.1872279787650277,1014.0,6.556010407587032,0.7111994962231029,20.444413957567445,0.3223999687934955,8.51437005304973,0.0
140,472.7459934604129,3.4794799846631013,3.0,1.0,9.0,56.67970483974242,4.367147181757558,581.0,5.723813869619637,0.4526027258588388,17.60339549830572,0.8136764087098329,21.447939126028388,0.0
141,580.7142754282428,3.576331552784027,2.0,7.0,4.0,84.75214558482972,1.804082655887126,573.0,5.398160416831296,0.63763013337407,15.626088912251015,1.0134629588625528,19.305611425703542,0.0
